,common_length,guid,l,timebin,publication_date,publication_name,ratio,ressort,source_length,source_title,title,url,parent,p,trend_rank_1_1h,trend_rank_2_1h,trend_1h,trend_rank_1_3h,trend_rank_2_3h,trend_3h,title_package
67,32,urn:newsml:dpa.com:20090101:170905-99-914074,37,2017-09-12 09:30:00,2017-09-12T09:54:00,www.1015227466.de,0.8648648648648649,vm,34,Revolution oder Rohrkrepierer: Kommt der Siegeszug der Reisbrote?,Kommt der Siegeszug der Reisbrote?,http://4668513547832118706,urn:newsml:dpa.com:20090101:170911-99-996634,True,,,,,,,Revolution oder Rohrkrepierer: Kommt der Siegeszug der Reisbrote?
68,29,urn:newsml:dpa.com:20090101:170905-99-914074,31,2017-09-12 10:00:00,2017-09-12T10:25:10,www.6724487064.de,0.935483870967742,vm,34,Revolution oder Rohrkrepierer: Kommt der Siegeszug der Reisbrote?,Kommt der Siegeszug der Reisbrote?,http://537980013009846393,urn:newsml:dpa.com:20090101:170911-99-996634,True,,,,,,,Revolution oder Rohrkrepierer: Kommt der Siegeszug der Reisbrote?
69,29,urn:newsml:dpa.com:20090101:170905-99-914074,31,2017-09-12 11:00:00,2017-09-12T11:08:51,www.4360092911.de,0.935483870967742,vm,34,Revolution oder Rohrkrepierer: Kommt der Siegeszug der Reisbrote?,Kommt der Siegeszug der Reisbrote?,http://4332870272335908278,urn:newsml:dpa.com:20090101:170911-99-996634,True,,,,,,,Revolution oder Rohrkrepierer: Kommt der Siegeszug der Reisbrote?
70,32,urn:newsml:dpa.com:20090101:170905-99-914074,34,2017-09-12 09:30:00,2017-09-12T09:48:00,www.2545108237.de,0.9411764705882352,vm,34,Revolution oder Rohrkrepierer: Kommt der Siegeszug der Reisbrote?,Kommt der Siegeszug der Reisbrote?,http://286543955724057360,urn:newsml:dpa.com:20090101:170911-99-996634,True,,,,,,,Revolution oder Rohrkrepierer: Kommt der Siegeszug der Reisbrote?
71,31,urn:newsml:dpa.com:20090101:170905-99-914074,35,2017-09-12 09:30:00,2017-09-12T09:48:00,www.5776092676.de,0.8857142857142861,vm,34,Revolution oder Rohrkrepierer: Kommt der Siegeszug der Reisbrote?,Kommt der Siegeszug der Reisbrote?,http://7828026152243007329,urn:newsml:dpa.com:20090101:170911-99-996634,True,,,,,,,Revolution oder Rohrkrepierer: Kommt der Siegeszug der Reisbrote?
72,29,urn:newsml:dpa.com:20090101:170905-99-914074,31,2017-09-12 18:30:00,2017-09-12T18:40:13,www.2806519515.de,0.935483870967742,vm,34,Revolution oder Rohrkrepierer: Kommt der Siegeszug der Reisbrote?,Kommt der Siegeszug der Reisbrote?,http://2863478857854356694,urn:newsml:dpa.com:20090101:170911-99-996634,True,,,,,,,Revolution oder Rohrkrepierer: Kommt der Siegeszug der Reisbrote?
73,29,urn:newsml:dpa.com:20090101:170905-99-914074,33,2017-09-12 10:00:00,2017-09-12T10:06:37,www.5134050393.de,0.8787878787878791,vm,34,Revolution oder Rohrkrepierer: Kommt der Siegeszug der Reisbrote?,Kommt der Siegeszug der Reisbrote?,http://5934392085935811288,urn:newsml:dpa.com:20090101:170911-99-996634,True,,,,,,,Revolution oder Rohrkrepierer: Kommt der Siegeszug der Reisbrote?
74,29,urn:newsml:dpa.com:20090101:170905-99-914074,32,2017-09-12 10:00:00,2017-09-12T10:12:27,www.9395096083.de,0.90625,vm,34,Revolution oder Rohrkrepierer: Kommt der Siegeszug der Reisbrote?,Kommt der Siegeszug der Reisbrote?,http://1507020424727503519,urn:newsml:dpa.com:20090101:170911-99-996634,True,,,,,,,Revolution oder Rohrkrepierer: Kommt der Siegeszug der Reisbrote?
75,30,urn:newsml:dpa.com:20090101:170905-99-914074,32,2017-09-12 10:30:00,2017-09-12T10:55:11,www.2664196293.de,0.9375,vm,34,Revolution oder Rohrkrepierer: Kommt der Siegeszug der Reisbrote?,Kommt der Siegeszug der Reisbrote?,http://7517698233961371230,urn:newsml:dpa.com:20090101:170911-99-996634,True,,,,,,,Revolution oder Rohrkrepierer: Kommt der Siegeszug der Reisbrote?
76,20,urn:newsml:dpa.com:20090101:170905-99-916960,53,2017-09-12 08:00:00,2017-09-12T08:11:14,www.3628711239.de,0.3773584905660381,wi,34,Neue Freiheit beim Kontowechsel: Was träge Bankkunden daraus machen,So gelingt der Kontowechsel,http://4787087236297015693,urn:newsml:dpa.com:20090101:170912-99-11274,True,,,,,,,Freiheit beim Kontowechsel: Was träge Bankkunden machen
77,7,urn:newsml:dpa.com:20090101:170905-99-917798,16,2017-09-12 13:30:00,2017-09-12T13:34:45,www.6287865194.de,0.4375,vm,9,Belgisches Hotel vermietet Goldfische an einsame Gäste,In diesem Hotel bekommen einsame Gäste einen Goldfisch aufs Zimmer,http://4016085423721751047,urn:newsml:dpa.com:20090101:170905-99-919271,True,,,,,,,Belgisches Hotel vermietet Goldfische an einsame Gäste
78,5,urn:newsml:dpa.com:20090101:170905-99-917798,16,2017-09-12 17:00:00,2017-09-12T17:11:43,www.6666178135.de,0.3125,vm,9,Belgisches Hotel vermietet Goldfische an einsame Gäste,In diesem Hotel bekommen einsame Gäste einen Goldfisch aufs Zimmer,http://1147956087600523917,urn:newsml:dpa.com:20090101:170905-99-919271,True,,,,,,,Belgisches Hotel vermietet Goldfische an einsame Gäste
79,7,urn:newsml:dpa.com:20090101:170905-99-917798,17,2017-09-12 17:00:00,2017-09-12T17:26:01,www.7590012720.de,0.411764705882353,vm,9,Belgisches Hotel vermietet Goldfische an einsame Gäste,In diesem Hotel bekommen einsame Gäste Goldfische auf ihr Zimmer,http://3668371532765785589,urn:newsml:dpa.com:20090101:170905-99-919271,True,,,,,,,Belgisches Hotel vermietet Goldfische an einsame Gäste
80,34,urn:newsml:dpa.com:20090101:170905-99-921512,52,2017-09-12 16:00:00,2017-09-12T16:29:41,www.5689269867.de,0.6538461538461541,vm,53,Endstation Hoffnung - Methadon-Streit entzweit Krebskranke und Ärzte,Streit um Methadon entzweit Krebskranke und Ärzte,http://2419885822972007084,urn:newsml:dpa.com:20090101:170912-99-11664,True,,,,,,,Endstation Hoffnung - Methadon-Streit entzweit Krebskranke und Ärzte
81,43,urn:newsml:dpa.com:20090101:170905-99-921512,52,2017-09-12 11:00:00,2017-09-12T11:16:05,www.3697935600.de,0.8269230769230771,vm,53,Endstation Hoffnung - Methadon-Streit entzweit Krebskranke und Ärzte,Streit entzweit Krebskranke und Ärzte   Ist Methadon die Lösung in der Krebstherapie?,http://1131320275578410048,urn:newsml:dpa.com:20090101:170912-99-11664,True,,,,,,,Endstation Hoffnung - Methadon-Streit entzweit Krebskranke und Ärzte
82,45,urn:newsml:dpa.com:20090101:170905-99-921512,66,2017-09-12 15:30:00,2017-09-12T15:34:16,www.8651102713.de,0.6818181818181821,vm,53,Endstation Hoffnung - Methadon-Streit entzweit Krebskranke und Ärzte,Methadon-Streit entzweit Krebskranke und Ärzte Was an Krebsmythen dran ist So lässt sich das,http://6007501956749371689,urn:newsml:dpa.com:20090101:170912-99-11664,True,,,,,,,Endstation Hoffnung - Methadon-Streit entzweit Krebskranke und Ärzte
83,38,urn:newsml:dpa.com:20090101:170905-99-921512,52,2017-09-12 17:30:00,2017-09-12T17:57:36,www.3628711239.de,0.7307692307692311,vm,53,Endstation Hoffnung - Methadon-Streit entzweit Krebskranke und Ärzte,Methadon: Kranke und Ärzte sind uneins,http://2989383451731434593,urn:newsml:dpa.com:20090101:170912-99-11664,True,,,,,,,Endstation Hoffnung - Methadon-Streit entzweit Krebskranke und Ärzte
84,59,urn:newsml:dpa.com:20090101:170905-99-921512,61,2017-09-12 10:30:00,2017-09-12T10:43:23,www.3085701086.de,0.967213114754098,vm,53,Endstation Hoffnung - Methadon-Streit entzweit Krebskranke und Ärzte,Methadon-Streit entzweit Krebskranke und Ärzte,http://7863277501537548525,urn:newsml:dpa.com:20090101:170912-99-11664,True,,,,,,,Endstation Hoffnung - Methadon-Streit entzweit Krebskranke und Ärzte
85,6,urn:newsml:dpa.com:20090101:170906-99-930036,10,2017-09-12 14:30:00,2017-09-12T14:45:14,www.1545097193.de,0.6000000000000001,pl,7,Höhere Ausgaben für Arzneimittel in Deutschland,Höhere Ausgaben für Arzneimittel in Deutschland,http://5499860604032849190,urn:newsml:dpa.com:20090101:170906-99-930036,False,,,,,,,
86,3,urn:newsml:dpa.com:20090101:170906-99-930036,5,2017-09-12 12:30:00,2017-09-12T12:45:34,www.8748220420.de,0.6000000000000001,pl,7,Höhere Ausgaben für Arzneimittel in Deutschland,Höhere Ausgaben für Arzneimittel in Deutschland,http://5639568384244309797,urn:newsml:dpa.com:20090101:170906-99-930036,False,,,,,,,
87,6,urn:newsml:dpa.com:20090101:170906-99-930036,7,2017-09-12 12:30:00,2017-09-12T12:34:00,www.4175127383.de,0.8571428571428571,pl,7,Höhere Ausgaben für Arzneimittel in Deutschland,Höhere Ausgaben für Arzneimittel in Deutschland,http://4381805999153848191,urn:newsml:dpa.com:20090101:170906-99-930036,False,,,,,,,
88,6,urn:newsml:dpa.com:20090101:170906-99-930036,8,2017-09-12 12:30:00,2017-09-12T12:34:34,www.3697935600.de,0.75,pl,7,Höhere Ausgaben für Arzneimittel in Deutschland,Wirtschaft   Höhere Ausgaben für Arzneimittel in Deutschland,http://4342392269341464084,urn:newsml:dpa.com:20090101:170906-99-930036,False,,,,,,,
89,6,urn:newsml:dpa.com:20090101:170906-99-930036,12,2017-09-12 15:30:00,2017-09-12T15:35:52,www.8651102713.de,0.5,pl,7,Höhere Ausgaben für Arzneimittel in Deutschland,Höhere Ausgaben für Arzneimittel in Deutschland,http://6874543250085671018,urn:newsml:dpa.com:20090101:170906-99-930036,False,,,,,,,
90,3,urn:newsml:dpa.com:20090101:170906-99-930036,5,2017-09-12 12:30:00,2017-09-12T12:34:36,www.3864021906.de,0.6000000000000001,pl,7,Höhere Ausgaben für Arzneimittel in Deutschland,Höhere Ausgaben für Arzneimittel in Deutschland,http://2560314626260244600,urn:newsml:dpa.com:20090101:170906-99-930036,False,,,,,,,
91,3,urn:newsml:dpa.com:20090101:170906-99-930036,5,2017-09-12 13:30:00,2017-09-12T13:39:38,www.4360092911.de,0.6000000000000001,pl,7,Höhere Ausgaben für Arzneimittel in Deutschland,Höhere Ausgaben für Arzneimittel in Deutschland,http://7721914370804262278,urn:newsml:dpa.com:20090101:170906-99-930036,False,,,,,,,
92,3,urn:newsml:dpa.com:20090101:170906-99-930036,5,2017-09-12 13:00:00,2017-09-12T13:11:02,www.5134050393.de,0.6000000000000001,pl,7,Höhere Ausgaben für Arzneimittel in Deutschland,Höhere Ausgaben für Arzneimittel in Deutschland,http://124354180097864285,urn:newsml:dpa.com:20090101:170906-99-930036,False,,,,,,,
93,46,urn:newsml:dpa.com:20090101:170906-99-930553,54,2017-09-12 09:00:00,2017-09-12T09:12:40,www.3697935600.de,0.8518518518518521,wi,56,Zur Apotheke ins Internet? Der umstrittene Versand von Medikamenten,Versandverbot gefordert   Sind Medikamente von Online-Apotheken aus dem Ausland bedenklich?,http://3780332629573575864,urn:newsml:dpa.com:20090101:170911-99-05787,True,,,,,,,Zur Apotheke ins Internet? Der umstrittene Versand von Medikamenten
94,45,urn:newsml:dpa.com:20090101:170906-99-930553,55,2017-09-12 07:00:00,2017-09-12T07:24:12,www.7938356161.de,0.818181818181818,wi,56,Zur Apotheke ins Internet? Der umstrittene Versand von Medikamenten,Apotheken kritisieren Online-Versand von Arzneimitteln,http://5849504613228472502,urn:newsml:dpa.com:20090101:170911-99-05787,True,,,,,,,Zur Apotheke ins Internet? Der umstrittene Versand von Medikamenten
95,22,urn:newsml:dpa.com:20090101:170906-99-930553,40,2017-09-12 17:30:00,2017-09-12T17:58:58,www.3628711239.de,0.55,wi,56,Zur Apotheke ins Internet? Der umstrittene Versand von Medikamenten,Wenige Deutsche wollen Medizin per Post,http://1720742149625699272,urn:newsml:dpa.com:20090101:170911-99-05787,True,,,,,,,Zur Apotheke ins Internet? Der umstrittene Versand von Medikamenten
96,21,urn:newsml:dpa.com:20090101:170906-99-930553,30,2017-09-12 11:30:00,2017-09-12T11:45:06,www.3548115763.de,0.7000000000000001,wi,56,Zur Apotheke ins Internet? Der umstrittene Versand von Medikamenten, Medikamente kaufen Deutsche ungern online,http://72857687356191428,urn:newsml:dpa.com:20090101:170911-99-05787,True,,,,,,,Zur Apotheke ins Internet? Der umstrittene Versand von Medikamenten
97,48,urn:newsml:dpa.com:20090101:170906-99-937251,53,2017-09-12 07:30:00,2017-09-12T07:47:56,www.5355722791.de,0.9056603773584909,vm,55,«Bis zuletzt verkauft»: Markt am World Trade Center wiedereröffnet,Zurück am Ort des Terrors: Bauernmarkt am World Trade Center nach Anschlag auf Zwillingstürme,http://2783092541096242315,urn:newsml:dpa.com:20090101:170908-99-961873,True,,,,,,,«Bis zuletzt verkauft»: Markt am World Trade Center wiedereröffnet
98,6,urn:newsml:dpa.com:20090101:170906-99-937745,15,2017-09-12 13:30:00,2017-09-12T13:42:02,www.6093119429.de,0.4,pl,25,UN-Kommission: Syrische Luftwaffe hinter Giftgasattacke im April,Syrien: Armee bombadierte mit Giftgas,http://7825087204769593184,urn:newsml:dpa.com:20090101:170906-99-937745,False,,,,,,,
99,3,urn:newsml:dpa.com:20090101:170907-99-945146,8,2017-09-12 09:30:00,2017-09-12T09:58:15,www.8528786004.de,0.375,pl,22,Facebook verbreitete politische Anzeigen aus Russland zur US-Wahl,Russen warben auf Facebook auch für Demos in USA,http://6397502808536120317,urn:newsml:dpa.com:20090101:170907-99-946000,True,,,,,,,Facebook verbreitete politische Anzeigen aus Russland zur US-Wahl
100,4,urn:newsml:dpa.com:20090101:170907-99-946838,6,2017-09-12 00:00:00,2017-09-12T00:06:57,www.5689269867.de,0.6666666666666671,ku,39,Krimi-Gipfeltreffen: Promis und Experten bei «Tatort Eifel»,Krimifestival „Tatort Eifel“ startet,http://6342221977555774754,urn:newsml:dpa.com:20090101:170909-99-977549,True,,,,,,,Krimi-Gipfeltreffen: Promis und Experten bei «Tatort Eifel»
101,33,urn:newsml:dpa.com:20090101:170907-99-947084,36,2017-09-12 00:30:00,2017-09-12T00:48:08,www.9511701549.de,0.9166666666666672,ku,35,Ein Bildungsroman: Ken Folletts neues Buch ist ein typischer Follett,Köln: „Das Fundament der Ewigkeit“: Ein typischer Follett,http://5120728268676845759,urn:newsml:dpa.com:20090101:170912-99-12493,True,,,,,,,Brillantes Vexierspiel: Sasha Marianna Salzmanns Debüt «Außer sich»
102,31,urn:newsml:dpa.com:20090101:170907-99-947084,33,2017-09-12 12:30:00,2017-09-12T12:54:30,www.3697935600.de,0.9393939393939392,ku,35,Ein Bildungsroman: Ken Folletts neues Buch ist ein typischer Follett,"Literatur   ""Das Fundament der Ewigkeit"": Ein typischer Follett",http://5034875631660127568,urn:newsml:dpa.com:20090101:170912-99-12493,True,,,,,,,Brillantes Vexierspiel: Sasha Marianna Salzmanns Debüt «Außer sich»
103,29,urn:newsml:dpa.com:20090101:170907-99-947084,49,2017-09-12 11:30:00,2017-09-12T11:54:10,www.5540544665.de,0.5918367346938781,ku,35,Ein Bildungsroman: Ken Folletts neues Buch ist ein typischer Follett,"Buchrezension Gut und böse: ""Das Fundament der Ewigkeit"" ist ein echter Ken Follett Zum Buch",http://7536947921881969323,urn:newsml:dpa.com:20090101:170912-99-12493,True,,,,,,,Brillantes Vexierspiel: Sasha Marianna Salzmanns Debüt «Außer sich»
104,76,urn:newsml:dpa.com:20090101:170907-99-947100,79,2017-09-12 11:00:00,2017-09-12T11:03:00,www.9511701549.de,0.962025316455696,ku,78,Das Echo des 16. Jahrhunderts: Follett über Optimismus und Gewalt,London: Das Echo des 16. Jahrhunderts: Folletts neuer Roman,http://7217379580871617981,urn:newsml:dpa.com:20090101:170912-99-12493,True,,,,,,,Brillantes Vexierspiel: Sasha Marianna Salzmanns Debüt «Außer sich»
105,75,urn:newsml:dpa.com:20090101:170907-99-947100,77,2017-09-12 11:00:00,2017-09-12T11:16:04,www.3697935600.de,0.974025974025974,ku,78,Das Echo des 16. Jahrhunderts: Follett über Optimismus und Gewalt,Literatur   Das Echo des 16. Jahrhunderts: Folletts neuer Roman,http://1135996139067830329,urn:newsml:dpa.com:20090101:170912-99-12493,True,,,,,,,Brillantes Vexierspiel: Sasha Marianna Salzmanns Debüt «Außer sich»
106,56,urn:newsml:dpa.com:20090101:170907-99-947100,72,2017-09-12 11:30:00,2017-09-12T11:54:11,www.5540544665.de,0.7777777777777779,ku,78,Das Echo des 16. Jahrhunderts: Follett über Optimismus und Gewalt,"Neuer Roman Ken Follett: ""Am meisten beschweren sich die Leute über Sexszenen"" Mehr zum Thema ""Das",http://1737260040691747056,urn:newsml:dpa.com:20090101:170912-99-12493,True,,,,,,,Brillantes Vexierspiel: Sasha Marianna Salzmanns Debüt «Außer sich»
107,4,urn:newsml:dpa.com:20090101:170907-99-947543,8,2017-09-12 16:30:00,2017-09-12T16:54:06,www.3834210466.de,0.5,vm,6,"Experten: Auch wer auf dem Balkon raucht, gefährdet seine Kinder","Rauchende Eltern schaden Kindern: Deshalb bringt es nichts, auf den Balkon zu gehen",http://76892160586668113,urn:newsml:dpa.com:20090101:170912-99-11670,True,,,,,,,"Experten: Auch wer auf dem Balkon raucht, gefährdet seine Kinder"
108,5,urn:newsml:dpa.com:20090101:170907-99-947543,6,2017-09-12 06:00:00,2017-09-12T06:18:00,www.3380771210.de,0.833333333333333,vm,6,"Experten: Auch wer auf dem Balkon raucht, gefährdet seine Kinder","Auch wer auf dem Balkon raucht, gefährdet seine Kinder",http://4573563466779572210,urn:newsml:dpa.com:20090101:170912-99-11670,True,,,,,,,"Experten: Auch wer auf dem Balkon raucht, gefährdet seine Kinder"
109,30,urn:newsml:dpa.com:20090101:170907-99-947716,32,2017-09-12 14:30:00,2017-09-12T14:43:08,www.1545097193.de,0.9375,vm,33,"Experten: Auch wer auf dem Balkon raucht, gefährdet seine Kinder","Auch wer auf dem Balkon raucht, gefährdet seine Kinder",http://4823748835557790652,urn:newsml:dpa.com:20090101:170912-99-11670,True,,,,,,,"Experten: Auch wer auf dem Balkon raucht, gefährdet seine Kinder"
110,23,urn:newsml:dpa.com:20090101:170907-99-947716,41,2017-09-12 10:30:00,2017-09-12T10:48:00,www.9511701549.de,0.5609756097560981,vm,33,"Experten: Auch wer auf dem Balkon raucht, gefährdet seine Kinder",Rauchen auf dem Balkon hilft nichts: Kinder von Rauchern sind immer gefährdet,http://7230530470356718807,urn:newsml:dpa.com:20090101:170912-99-11670,True,,,,,,,"Experten: Auch wer auf dem Balkon raucht, gefährdet seine Kinder"
111,28,urn:newsml:dpa.com:20090101:170907-99-947716,45,2017-09-12 10:00:00,2017-09-12T10:22:43,www.5540544665.de,0.622222222222222,vm,33,"Experten: Auch wer auf dem Balkon raucht, gefährdet seine Kinder","Wenn Kinder husten Auch wer auf dem Balkon raucht, gefährdet seine Kinder",http://8404421672205012515,urn:newsml:dpa.com:20090101:170912-99-11670,True,,,,,,,"Experten: Auch wer auf dem Balkon raucht, gefährdet seine Kinder"
112,24,urn:newsml:dpa.com:20090101:170907-99-947716,28,2017-09-12 13:30:00,2017-09-12T13:48:55,www.1492815203.de,0.8571428571428571,vm,33,"Experten: Auch wer auf dem Balkon raucht, gefährdet seine Kinder","Auch wer auf dem Balkon raucht, gefährdet seine Kinder",http://2347141280133768520,urn:newsml:dpa.com:20090101:170912-99-11670,True,,,,,,,"Experten: Auch wer auf dem Balkon raucht, gefährdet seine Kinder"
113,28,urn:newsml:dpa.com:20090101:170907-99-947716,32,2017-09-12 13:00:00,2017-09-12T13:26:56,www.2474967481.de,0.875,vm,33,"Experten: Auch wer auf dem Balkon raucht, gefährdet seine Kinder","Experten: Auch wer auf dem Balkon raucht, gefährdet seine Kinder",http://3197295077444006381,urn:newsml:dpa.com:20090101:170912-99-11670,True,,,,,,,"Experten: Auch wer auf dem Balkon raucht, gefährdet seine Kinder"
114,29,urn:newsml:dpa.com:20090101:170907-99-947716,38,2017-09-12 16:30:00,2017-09-12T16:56:44,www.3085701086.de,0.763157894736842,vm,33,"Experten: Auch wer auf dem Balkon raucht, gefährdet seine Kinder",Balkon-Rauchen gefährdet Kinder,http://7001685143051087063,urn:newsml:dpa.com:20090101:170912-99-11670,True,,,,,,,"Experten: Auch wer auf dem Balkon raucht, gefährdet seine Kinder"
115,36,urn:newsml:dpa.com:20090101:170907-99-951350,84,2017-09-12 15:30:00,2017-09-12T15:35:35,www.8651102713.de,0.42857142857142905,pl,45,Truppenbesuch im Ausnahmezustand: Abgeordnete reisen in die Türkei,Türkei kauft S-400-Raketenabwehrsystem in Russland,http://4329655631781576581,urn:newsml:dpa.com:20090101:170908-99-961220,True,,,,,,,Keine Krise in Konya: Türkei gibt sich bei Truppenbesuch versöhnlich
116,7,urn:newsml:dpa.com:20090101:170907-99-952949,9,2017-09-12 06:30:00,2017-09-12T06:51:54,www.8743180313.de,0.7777777777777779,vm,18,Passivrauchen: Viele Menschen am Arbeitsplatz betroffen,Passivrauchen: Viele Menschen am Arbeitsplatz betroffen,http://5302717338573204053,urn:newsml:dpa.com:20090101:170909-99-976338,True,,,,,,,Passivrauchen: Viele Menschen am Arbeitsplatz betroffen
117,14,urn:newsml:dpa.com:20090101:170907-99-953727,26,2017-09-12 17:00:00,2017-09-12T17:19:22,www.5239855247.de,0.538461538461538,ku,26,Filmpark Babelsberg: Lummerland ist der Publikumsmagnet,Filmpark Babelsberg : Auf nach Lummerland,http://7457391481188662602,urn:newsml:dpa.com:20090101:170907-99-953727,False,,,,,,,
118,11,urn:newsml:dpa.com:20090101:170908-99-962170,12,2017-09-12 14:00:00,2017-09-12T14:10:51,www.8938465560.de,0.9166666666666672,wi,12,DocMorris will an Apothekenautomaten festhalten,DocMorris will an Apothekenautomaten festhalten,http://5885216378154822802,urn:newsml:dpa.com:20090101:170911-99-05787,True,,,,,,,Zur Apotheke ins Internet? Der umstrittene Versand von Medikamenten
